# dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
5.521356128156185150e-03,7.599089294672012329e-03,7.728336378931999207e-03,5.798311321996152401e-04,-1.587766455486416817e-04,-4.988242872059345245e-04,-1.422187499701976776e-02,1.475291047245264053e-02,9.775249054655432701e-04,-9.246771223843097687e-03,-2.861185465008020401e-03,-3.188844397664070129e-02,1.748360227793455124e-05,-5.602553486824035645e-03,-1.290128566324710846e-03,1.349854469299316406e-02,-1.390743069350719452e-03,-1.107522487640380859e+00,-3.939562477171421051e-03,-2.343183849006891251e-03,2.881708554923534393e-03,6.461733020842075348e-03,1.162851229310035706e-02,3.650404512882232666e-03,-2.762004733085632324e-03,-7.573394104838371277e-03,-1.003266312181949615e-02,-6.024921312928199768e-03,1.825993880629539490e-03,7.067732978612184525e-03,-2.069249749183654785e-03,2.917433157563209534e-03
8.421167731285095215e-03,7.529187947511672974e-03,6.840134039521217346e-03,-2.769938670098781586e-03,1.388507778756320477e-03,1.629676669836044312e-03,-1.368052698671817780e-02,2.005137130618095398e-02,2.557999920099973679e-03,-8.382502943277359009e-03,-3.023965749889612198e-03,-3.579511120915412903e-02,-1.200182479806244373e-03,-7.942888885736465454e-03,-1.851376146078109741e-04,1.195449382066726685e-02,1.059831120073795319e-03,-9.666976332664489746e-01,-4.961893893778324127e-03,-2.849398646503686905e-03,-7.647806778550148010e-04,6.383121944963932037e-03,1.157497987151145935e-02,2.444408833980560303e-03,-2.615179866552352905e-03,-5.527308210730552673e-03,-9.924083948135375977e-03,-3.220455721020698547e-03,-1.195052638649940491e-03,5.475290585309267044e-03,-1.313436776399612427e-03,3.289567306637763977e-03
6.781859789043664932e-03,6.822083145380020142e-03,7.696514949202537537e-03,-1.693419180810451508e-03,3.855925751850008965e-04,-7.774578407406806946e-04,-1.272952742874622345e-02,1.368634123355150223e-02,3.255443880334496498e-04,-8.261742070317268372e-03,-1.655308995395898819e-03,-2.117631211876869202e-02,1.024886849336326122e-03,-3.136262064799666405e-03,3.507127985358238220e-04,9.500443935394287109e-03,-1.181370578706264496e-03,-1.183701753616333008e+00,-3.723882837221026421e-03,-1.377521548420190811e-03,3.681192174553871155e-04,5.437792278826236725e-03,1.418961212038993835e-02,4.083760082721710205e-03,-3.632521256804466248e-03,-7.907221093773841858e-03,-1.147775165736675262e-02,-4.018658772110939026e-03,1.142432913184165955e-03,5.812950897961854935e-03,-1.110147684812545776e-03,2.997392788529396057e-03
3.472887445241212845e-03,8.603367954492568970e-03,5.247643217444419861e-03,-2.947828732430934906e-03,1.823420519940555096e-03,-1.543070189654827118e-03,-1.267971657216548920e-02,9.962378069758415222e-03,5.719816545024514198e-04,-7.287762593477964401e-03,9.302934631705284119e-05,-2.348291501402854919e-02,3.204658627510070801e-03,-3.280088072642683983e-03,-2.568519674241542816e-03,9.448252618312835693e-03,-9.841378778219223022e-05,-1.034225583076477051e+00,-2.389200730249285698e-03,-1.467111054807901382e-03,1.107110641896724701e-03,7.584371604025363922e-03,1.118713989853858948e-02,5.527175962924957275e-03,-5.399443209171295166e-03,-4.996428266167640686e-03,-1.079546101391315460e-02,-3.441141918301582336e-03,-2.627167850732803345e-04,6.534852553158998489e-03,9.048730134963989258e-06,4.525648429989814758e-03
2.946032676845788956e-03,6.687868386507034302e-03,5.451096221804618835e-03,-2.938675694167613983e-03,2.716424874961376190e-03,3.772964701056480408e-04,-1.386342197656631470e-02,1.554065849632024765e-02,1.374107436276972294e-03,-8.726773783564567566e-03,-1.851244363933801651e-03,-1.943142339587211609e-02,2.334367483854293823e-03,-4.688397049903869629e-03,-1.961794681847095490e-03,4.833944141864776611e-03,-5.086744204163551331e-04,-9.274874329566955566e-01,-4.028194583952426910e-03,-2.997244242578744888e-03,1.767086796462535858e-03,6.075323559343814850e-03,1.048536226153373718e-02,2.630256116390228271e-03,-2.786796540021896362e-03,-5.234451964497566223e-03,-1.018401421606540680e-02,-4.876511171460151672e-03,-1.205557957291603088e-03,6.693676579743623734e-03,-1.568323001265525818e-03,1.889223232865333557e-03
4.774997476488351822e-03,1.167640462517738342e-02,5.500035360455513000e-03,-3.514344803988933563e-03,1.233431394211947918e-03,-1.093829050660133362e-04,-1.446715369820594788e-02,4.498770460486412048e-03,1.959046348929405212e-04,-8.286607451736927032e-03,-7.363841868937015533e-04,-2.165526524186134338e-02,2.006404101848602295e-03,-8.467450737953186035e-03,-2.138766460120677948e-03,1.127709448337554932e-02,1.949663273990154266e-03,-8.757565021514892578e-01,-3.540762467309832573e-03,5.023120902478694916e-04,-1.028896309435367584e-03,4.957974888384342194e-03,1.285467669367790222e-02,2.250276505947113037e-03,-4.929022863507270813e-03,-6.350491195917129517e-03,-9.670870378613471985e-03,-3.297792747616767883e-03,-3.580594435334205627e-03,5.649358499795198441e-03,-3.611706197261810303e-03,3.833198919892311096e-03
3.260940779000520706e-03,9.892139583826065063e-03,6.171470507979393005e-03,-2.136989496648311615e-03,8.380216313526034355e-04,-1.493887510150671005e-03,-1.357669197022914886e-02,4.383813589811325073e-03,5.686111981049180031e-04,-8.015598170459270477e-03,-3.542853984981775284e-03,-1.628200337290763855e-02,1.721482607536017895e-03,-1.920345937833189964e-03,-9.539294987916946411e-04,7.445216178894042969e-03,-1.317176036536693573e-03,-1.056039571762084961e+00,-1.600191695615649223e-03,-1.049549318850040436e-04,1.027793623507022858e-03,5.095758475363254547e-03,1.159267500042915344e-02,5.831815302371978760e-03,-3.122538328170776367e-03,-7.491873577237129211e-03,-1.164622884243726730e-02,-5.843387916684150696e-03,1.058336347341537476e-04,5.699761677533388138e-03,-3.312509506940841675e-03,4.350783303380012512e-03
3.491539508104324341e-03,1.102520897984504700e-02,8.119782432913780212e-03,-1.739381812512874603e-03,2.098168246448040009e-03,-2.067397348582744598e-03,-1.568951644003391266e-02,5.690423771739006042e-03,8.345904061570763588e-04,-9.391902014613151550e-03,-1.348017249256372452e-03,-1.661940291523933411e-02,3.938445821404457092e-03,-3.332001855596899986e-03,-1.421119086444377899e-03,1.272933930158615112e-02,7.197530940175056458e-04,-1.197512626647949219e+00,-3.237173659726977348e-03,1.219095196574926376e-03,4.080589860677719116e-05,6.199822761118412018e-03,1.393216475844383240e-02,3.835700452327728271e-03,-4.921644926071166992e-03,-8.794343098998069763e-03,-1.214764453470706940e-02,-5.302021279931068420e-03,2.196690067648887634e-03,6.999001372605562210e-03,-1.952327787876129150e-03,4.192763939499855042e-03
5.665855947881937027e-03,9.914133697748184204e-03,5.798650905489921570e-03,-2.975248731672763824e-03,-2.861294196918606758e-04,-1.368388533592224121e-03,-1.288574747741222382e-02,1.326154917478561401e-02,1.161206164397299290e-03,-7.442709524184465408e-03,-3.047405276447534561e-03,-1.495854929089546204e-02,1.378740998916327953e-03,-3.523895284160971642e-03,-8.490355685353279114e-04,1.521059870719909668e-02,1.592645421624183655e-04,-1.007684946060180664e+00,-5.921819247305393219e-03,-9.241537190973758698e-04,5.947677418589591980e-04,5.775989033281803131e-03,1.263893768191337585e-02,3.851018846035003662e-03,-3.379646688699722290e-03,-8.818501606583595276e-03,-1.011777855455875397e-02,-5.893925204873085022e-03,-7.772818207740783691e-06,4.913561511784791946e-03,-9.989142417907714844e-04,3.103839233517646790e-03
4.937611054629087448e-03,7.658619433641433716e-03,7.199769839644432068e-03,-2.233932726085186005e-03,6.657344056293368340e-04,-1.626306213438510895e-03,-1.491558365523815155e-02,1.680379733443260193e-02,-2.699311589822173119e-04,-8.960397914052009583e-03,-9.233192540705204010e-04,-1.494310423731803894e-02,2.872943878173828125e-03,-4.169153049588203430e-03,-8.708210662007331848e-04,7.026724517345428467e-03,-1.959261484444141388e-03,-1.003278970718383789e+00,-4.451402463018894196e-03,-3.089456353336572647e-03,-7.673818618059158325e-05,5.443588830530643463e-03,1.514301821589469910e-02,4.499413073062896729e-03,-3.674946725368499756e-03,-7.172318175435066223e-03,-1.106402836740016937e-02,-5.638295784592628479e-03,7.023122161626815796e-04,4.756950307637453079e-03,-1.043472439050674438e-03,2.966234460473060608e-03
6.422585342079401016e-03,6.520349532365798950e-03,6.959741935133934021e-03,-5.187793285585939884e-04,1.037630136124789715e-03,-1.108325086534023285e-03,-1.276848278939723969e-02,5.310343578457832336e-03,1.810080022551119328e-03,-8.837746456265449524e-03,-2.632127143442630768e-04,-1.888755336403846741e-02,1.515567186288535595e-03,-4.684351384639739990e-03,-8.972352370619773865e-04,6.978541612625122070e-03,-2.432770095765590668e-03,-1.167355656623840332e+00,-3.716052277013659477e-03,-1.288293395191431046e-03,3.088603727519512177e-03,7.201970554888248444e-03,1.390079781413078308e-02,6.396301090717315674e-03,-3.645677119493484497e-03,-5.181314423680305481e-03,-1.114369183778762817e-02,-5.273075774312019348e-03,-4.177186638116836548e-04,8.708074688911437988e-03,-4.530139267444610596e-04,4.264244809746742249e-03
4.310003016144037247e-03,7.001224905252456665e-03,8.639937266707420349e-03,-3.192127682268619537e-03,3.899331204593181610e-06,1.845220103859901428e-04,-1.278411038219928741e-02,1.859761402010917664e-02,3.032177919521927834e-04,-7.999886758625507355e-03,-4.086373839527368546e-03,-5.604062229394912720e-03,2.223542891442775726e-03,-6.510920356959104538e-04,1.323296688497066498e-03,1.612970978021621704e-02,-5.572102963924407959e-04,-9.827970862388610840e-01,-5.748906172811985016e-03,-3.415724728256464005e-03,-3.602500073611736298e-03,4.309953190386295319e-03,1.284677162766456604e-02,4.500277340412139893e-03,-1.893097534775733948e-03,-6.052939221262931824e-03,-1.206886582076549530e-02,-1.773687079548835754e-03,3.825630992650985718e-04,3.959388006478548050e-03,-2.852287143468856812e-03,3.700295463204383850e-03
3.924455493688583374e-03,7.661301642656326294e-03,8.006399497389793396e-03,-1.022881828248500824e-03,5.426955176517367363e-04,-1.693640369921922684e-03,-1.336321420967578888e-02,1.014711149036884308e-02,-3.815585514530539513e-04,-8.596148341894149780e-03,-3.264440689235925674e-03,-9.685117751359939575e-03,1.635184395126998425e-03,-2.224902622401714325e-03,1.082564704120159149e-04,1.520437002182006836e-02,-1.861761324107646942e-03,-9.647573828697204590e-01,-3.094152314588427544e-03,-2.963116858154535294e-03,-1.661329530179500580e-03,5.370133556425571442e-03,1.340329274535179138e-02,5.520693957805633545e-03,-3.443237394094467163e-03,-6.035121157765388489e-03,-1.194699294865131378e-02,-5.737775936722755432e-03,2.279635518789291382e-04,3.912993241101503372e-03,-2.545543015003204346e-03,2.134459093213081360e-03
4.108614753931760788e-03,8.999351412057876587e-03,7.594762369990348816e-03,3.567052772268652916e-05,1.658405060879886150e-03,-2.110331319272518158e-03,-1.340546272695064545e-02,5.997862666845321655e-03,3.044164041057229042e-04,-9.006003849208354950e-03,-7.050172425806522369e-04,-1.617262884974479675e-02,3.845719620585441589e-03,-2.408185508102178574e-03,-1.126172021031379700e-03,9.810455143451690674e-03,-1.780356280505657196e-03,-1.155394673347473145e+00,-3.281713230535387993e-03,-8.310400880873203278e-04,7.930239662528038025e-04,5.342551507055759430e-03,1.458537951111793518e-02,5.908481776714324951e-03,-5.793301388621330261e-03,-7.172560319304466248e-03,-1.381321996450424194e-02,-3.701562061905860901e-03,-2.166423946619033813e-04,6.956071127206087112e-03,6.185900419950485229e-04,1.807296648621559143e-03
4.724455531686544418e-03,8.443791419267654419e-03,7.296821102499961853e-03,-9.442372829653322697e-04,5.200755549594759941e-04,-9.590946137905120850e-04,-1.297952234745025635e-02,1.647264137864112854e-02,1.092395395971834660e-03,-8.325273171067237854e-03,-1.446290407329797745e-03,-1.450189575552940369e-02,9.969304082915186882e-04,-3.529663663357496262e-03,1.029293052852153778e-04,8.244402706623077393e-03,-1.506316475570201874e-03,-1.015652775764465332e+00,-3.926449455320835114e-03,-2.000129316002130508e-03,-1.074234955012798309e-03,5.331375636160373688e-03,1.356744393706321716e-02,4.983864724636077881e-03,-4.538709297776222229e-03,-6.741750985383987427e-03,-1.301063969731330872e-02,-1.222999766469001770e-03,-9.199175983667373657e-04,6.630644667893648148e-03,-1.191403716802597046e-04,1.648286357522010803e-03
3.102988936007022858e-03,1.058459654450416565e-02,7.452761754393577576e-03,-1.275842078030109406e-03,3.859800053760409355e-04,-2.732557244598865509e-03,-1.457082480192184448e-02,1.404976658523082733e-02,-1.667772768996655941e-03,-9.109079837799072266e-03,-1.208676490932703018e-03,-2.180464193224906921e-02,2.131789922714233398e-03,-2.523611998185515404e-03,-6.239311769604682922e-04,6.076164543628692627e-03,5.880007520318031311e-04,-1.059101700782775879e+00,-4.164957441389560699e-03,-9.705596603453159332e-04,-2.356367185711860657e-04,5.024799145758152008e-03,1.455632969737052917e-02,3.721363842487335205e-03,-4.018763080239295959e-03,-8.003445342183113098e-03,-1.190580055117607117e-02,-3.905938938260078430e-03,-6.261412054300308228e-04,6.426886189728975296e-03,-8.804835379123687744e-04,4.404205828905105591e-04
5.982198286801576614e-03,1.069094613194465637e-02,7.443470880389213562e-03,-9.467723430134356022e-04,1.586313243024051189e-03,-2.175030298531055450e-03,-1.448325626552104950e-02,1.289907470345497131e-02,-1.059801666997373104e-03,-8.336363360285758972e-03,-3.473354969173669815e-03,-1.812921091914176941e-02,2.125304192304611206e-03,-3.526285057887434959e-03,-2.425350248813629150e-04,8.191183209419250488e-03,-2.212701365351676941e-04,-1.100025653839111328e+00,-3.514685435220599174e-03,-2.648090012371540070e-04,4.376834258437156677e-04,6.200903095304965973e-03,1.612567529082298279e-02,5.471818149089813232e-03,-3.937587141990661621e-03,-8.559772744774818420e-03,-1.299093663692474365e-02,-4.822099581360816956e-03,5.323197692632675171e-04,5.199179518967866898e-03,2.491027116775512695e-04,1.728134229779243469e-03
5.373681895434856415e-03,9.069312363862991333e-03,7.178043946623802185e-03,-8.883160189725458622e-04,1.356880064122378826e-03,-9.106704965233802795e-04,-1.388799399137496948e-02,1.042916905134916306e-02,1.933960826136171818e-03,-8.817844092845916748e-03,-3.470032010227441788e-03,-9.099286049604415894e-03,6.928144721314311028e-04,-4.177524708211421967e-03,-1.017169095575809479e-03,1.597391068935394287e-02,-1.951596699655056000e-03,-9.284065365791320801e-01,-5.039484240114688873e-03,-2.382555976510047913e-05,-6.529344245791435242e-04,6.099679507315158844e-03,1.545367762446403503e-02,5.926109850406646729e-03,-4.215128719806671143e-03,-8.162358775734901428e-03,-1.130678504705429077e-02,-3.100404515862464905e-03,-9.898636490106582642e-04,4.462052602320909500e-03,-2.035055309534072876e-03,2.937914803624153137e-03
4.769987892359495163e-03,8.337114006280899048e-03,9.245937690138816833e-03,-1.127862371504306793e-03,1.320998067967593670e-03,-1.227430533617734909e-03,-1.469182036817073822e-02,6.700729951262474060e-03,1.859488547779619694e-03,-1.009482424706220627e-02,-1.816092524677515030e-03,-1.264886930584907532e-02,2.132691442966461182e-03,-3.350562183186411858e-03,-4.327623173594474792e-04,1.033906638622283936e-02,-1.904579810798168182e-03,-1.104838848114013672e+00,-5.508528091013431549e-03,-2.711404580622911453e-03,1.695460639894008636e-03,5.930774845182895660e-03,1.706340536475181580e-02,4.947729408740997314e-03,-3.743579611182212830e-03,-6.949903443455696106e-03,-1.305906660854816437e-02,-4.387604072690010071e-03,-2.328846603631973267e-04,6.932303775101900101e-03,-8.851140737533569336e-04,3.615500405430793762e-03
3.791080787777900696e-03,7.673371583223342896e-03,8.634893223643302917e-03,-1.488632522523403168e-03,2.896141959354281425e-04,-9.051980450749397278e-04,-1.526686362922191620e-02,2.085863798856735229e-02,5.608935607597231865e-04,-1.010520569980144501e-02,-4.605768714100122452e-03,-1.059634611010551453e-02,-5.288535030558705330e-04,-3.016865113750100136e-03,1.246898435056209564e-03,8.431926369667053223e-03,2.444069832563400269e-05,-9.909395575523376465e-01,-5.694017745554447174e-03,-1.958786044269800186e-03,-3.073823638260364532e-03,5.200617946684360504e-03,1.604758575558662415e-02,2.919055521488189697e-03,-2.860097214579582214e-03,-8.064655587077140808e-03,-1.372569426894187927e-02,-1.993188634514808655e-03,-2.641174942255020142e-04,5.760401953011751175e-03,-2.413328737020492554e-03,2.990612760186195374e-03
6.480053532868623734e-03,8.587989956140518188e-03,7.569788023829460144e-03,-3.156899474561214447e-03,1.623193616978824139e-03,-1.172569580376148224e-03,-1.514046452939510345e-02,1.362974103540182114e-02,-9.900925215333700180e-05,-8.375297300517559052e-03,-2.832828555256128311e-03,-1.716854050755500793e-02,2.836099592968821526e-04,-5.313622765243053436e-03,1.486537512391805649e-03,3.749340772628784180e-03,1.992778852581977844e-04,-1.057569742202758789e+00,-5.018272437155246735e-03,-6.502442993223667145e-04,-1.428452320396900177e-03,6.287024356424808502e-03,1.670817658305168152e-02,3.140278160572052002e-03,-3.864279016852378845e-03,-7.944868877530097961e-03,-1.244227960705757141e-02,-3.233799710869789124e-03,-1.370603218674659729e-03,5.880468059331178665e-03,-1.407183706760406494e-03,3.740506246685981750e-03
4.712853580713272095e-03,7.463056594133377075e-03,5.454113706946372986e-03,-3.555641509592533112e-03,2.691772533580660820e-04,-2.041467465460300446e-03,-1.391414366662502289e-02,9.169964119791984558e-03,1.740266685374081135e-03,-6.496413610875606537e-03,-2.185986377298831940e-04,-1.044584438204765320e-02,2.317979931831359863e-03,-4.543160088360309601e-03,-1.965616829693317413e-03,2.077821642160415649e-02,7.501589134335517883e-04,-9.097390174865722656e-01,-5.415492691099643707e-03,-1.762586180120706558e-03,-1.580284908413887024e-03,6.058388389647006989e-03,1.320422813296318054e-02,1.923479139804840088e-03,-3.668786957859992981e-03,-5.795782431960105896e-03,-1.046831905841827393e-02,-1.894624903798103333e-03,-9.782705456018447876e-04,3.471829462796449661e-03,-5.353018641471862793e-04,3.786319866776466370e-03
